0,0
1,0.077
2,0.154
3,0.23099999999999998
4,0.308
5,0.385
6,0.462
7,0.539
8,0.616
9,0.693
10,0.7699999999999999
11,0.8469999999999999
12,0.9239999999999998
13,1.001
14,1.0779999999999998
15,1.1549999999999998
16,1.2319999999999998
17,1.3089999999999997
18,1.3859999999999997
19,1.4629999999999996
20,1.5399999999999996
21,1.6169999999999995
22,1.6939999999999995
23,1.7709999999999995
24,1.8479999999999994
25,1.9249999999999994
26,2.0019999999999993
27,2.0789999999999993
28,2.1559999999999993
29,2.232999999999999
30,2.309999999999999
31,2.386999999999999
32,2.463999999999999
33,2.540999999999999
34,2.617999999999999
35,2.694999999999999
36,2.771999999999999
37,2.848999999999999
38,2.925999999999999
39,3.002999999999999
40,3.0799999999999987
41,3.1569999999999987
42,3.2339999999999987
43,3.3109999999999986
44,3.3879999999999986
45,3.4649999999999985
46,3.5419999999999985
47,3.6189999999999984
48,3.6959999999999984
49,3.7729999999999984
50,3.8499999999999983
51,3.9269999999999983
52,4.003999999999999
53,4.080999999999999
54,4.157999999999999
55,4.2349999999999985
56,4.3119999999999985
57,4.3889999999999985
58,4.465999999999998
59,4.542999999999998
60,4.619999999999998
61,4.696999999999998
62,4.773999999999998
63,4.850999999999998
64,4.927999999999998
65,5.004999999999998
66,5.081999999999998
67,5.158999999999998
68,5.235999999999998
69,5.312999999999998
70,5.389999999999998
71,5.466999999999998
72,5.543999999999998
73,5.620999999999998
74,5.697999999999998
75,5.774999999999998
76,5.851999999999998
77,5.928999999999998
78,6.005999999999998
79,6.0829999999999975
80,6.1599999999999975
81,6.236999999999997
82,6.313999999999997
83,6.390999999999997
84,6.467999999999997
85,6.544999999999997
86,6.621999999999997
87,6.698999999999997
88,6.775999999999997
89,6.852999999999997
90,6.929999999999997
91,7.006999999999997
92,7.083999999999997
93,7.160999999999997
94,7.237999999999997
95,7.314999999999997
96,7.391999999999997
97,7.468999999999997
98,7.545999999999997
99,7.622999999999997
100,7.699999999999997
101,7.776999999999997
102,7.8539999999999965
103,7.9309999999999965
104,8.007999999999997
105,8.084999999999997
106,8.161999999999997
107,8.238999999999997
108,8.315999999999997
109,8.392999999999997
110,8.469999999999997
111,8.546999999999997
112,8.623999999999997
113,8.700999999999997
114,8.777999999999997
115,8.854999999999997
116,8.931999999999997
117,9.008999999999997
118,9.085999999999997
119,9.162999999999997
120,9.239999999999997
121,9.316999999999997
122,9.393999999999997
123,9.470999999999997
124,9.547999999999996
125,9.624999999999996
126,9.701999999999996
127,9.778999999999996
128,9.778999999999996
129,9.701999999999996
130,9.624999999999996
131,9.547999999999996
132,9.470999999999997
133,9.393999999999997
134,9.316999999999997
135,9.239999999999997
136,9.162999999999997
137,9.085999999999997
138,9.008999999999997
139,8.931999999999997
140,8.854999999999997
141,8.777999999999997
142,8.700999999999997
143,8.623999999999997
144,8.546999999999997
145,8.469999999999997
146,8.392999999999997
147,8.315999999999997
148,8.238999999999997
149,8.161999999999997
150,8.084999999999997
151,8.007999999999997
152,7.9309999999999965
153,7.8539999999999965
154,7.776999999999997
155,7.699999999999997
156,7.622999999999997
157,7.545999999999997
158,7.468999999999997
159,7.391999999999997
160,7.314999999999997
161,7.237999999999997
162,7.160999999999997
163,7.083999999999997
164,7.006999999999997
165,6.929999999999997
166,6.852999999999997
167,6.775999999999997
168,6.698999999999997
169,6.621999999999997
170,6.544999999999997
171,6.467999999999997
172,6.390999999999997
173,6.313999999999997
174,6.236999999999997
175,6.1599999999999975
176,6.0829999999999975
177,6.005999999999998
178,5.928999999999998
179,5.851999999999998
180,5.774999999999998
181,5.697999999999998
182,5.620999999999998
183,5.543999999999998
184,5.466999999999998
185,5.389999999999998
186,5.312999999999998
187,5.235999999999998
188,5.158999999999998
189,5.081999999999998
190,5.004999999999998
191,4.927999999999998
192,4.850999999999998
193,4.773999999999998
194,4.696999999999998
195,4.619999999999998
196,4.542999999999998
197,4.465999999999998
198,4.3889999999999985
199,4.3119999999999985
200,4.2349999999999985
201,4.157999999999999
202,4.080999999999999
203,4.003999999999999
204,3.9269999999999983
205,3.8499999999999983
206,3.7729999999999984
207,3.6959999999999984
208,3.6189999999999984
209,3.5419999999999985
210,3.4649999999999985
211,3.3879999999999986
212,3.3109999999999986
213,3.2339999999999987
214,3.1569999999999987
215,3.0799999999999987
216,3.002999999999999
217,2.925999999999999
218,2.848999999999999
219,2.771999999999999
220,2.694999999999999
221,2.617999999999999
222,2.540999999999999
223,2.463999999999999
224,2.386999999999999
225,2.309999999999999
226,2.232999999999999
227,2.1559999999999993
228,2.0789999999999993
229,2.0019999999999993
230,1.9249999999999994
231,1.8479999999999994
232,1.7709999999999995
233,1.6939999999999995
234,1.6169999999999995
235,1.5399999999999996
236,1.4629999999999996
237,1.3859999999999997
238,1.3089999999999997
239,1.2319999999999998
240,1.1549999999999998
241,1.0779999999999998
242,1.001
243,0.9239999999999998
244,0.8469999999999999
245,0.7699999999999999
246,0.693
247,0.616
248,0.539
249,0.462
250,0.385
251,0.308
252,0.23099999999999998
253,0.154
254,0.077
255,0
256,0
257,0.077
258,0.154
259,0.23099999999999998
260,0.308
261,0.385
262,0.462
263,0.539
264,0.616
265,0.693
266,0.7699999999999999
267,0.8469999999999999
268,0.9239999999999998
269,1.001
270,1.0779999999999998
271,1.1549999999999998
272,1.2319999999999998
273,1.3089999999999997
274,1.3859999999999997
275,1.4629999999999996
276,1.5399999999999996
277,1.6169999999999995
278,1.6939999999999995
279,1.7709999999999995
280,1.8479999999999994
281,1.9249999999999994
282,2.0019999999999993
283,2.0789999999999993
284,2.1559999999999993
285,2.232999999999999
286,2.309999999999999
287,2.386999999999999
288,2.463999999999999
289,2.540999999999999
290,2.617999999999999
291,2.694999999999999
292,2.771999999999999
293,2.848999999999999
294,2.925999999999999
295,3.002999999999999
296,3.0799999999999987
297,3.1569999999999987
298,3.2339999999999987
299,3.3109999999999986
300,3.3879999999999986
301,3.4649999999999985
302,3.5419999999999985
303,3.6189999999999984
304,3.6959999999999984
305,3.7729999999999984
306,3.8499999999999983
307,3.9269999999999983
308,4.003999999999999
309,4.080999999999999
310,4.157999999999999
311,4.2349999999999985
312,4.3119999999999985
313,4.3889999999999985
314,4.465999999999998
315,4.542999999999998
316,4.619999999999998
317,4.696999999999998
318,4.773999999999998
319,4.850999999999998
320,4.927999999999998
321,5.004999999999998
322,5.081999999999998
323,5.158999999999998
324,5.235999999999998
325,5.312999999999998
326,5.389999999999998
327,5.466999999999998
328,5.543999999999998
329,5.620999999999998
330,5.697999999999998
331,5.774999999999998
332,5.851999999999998
333,5.928999999999998
334,6.005999999999998
335,6.0829999999999975
336,6.1599999999999975
337,6.236999999999997
338,6.313999999999997
339,6.390999999999997
340,6.467999999999997
341,6.544999999999997
342,6.621999999999997
343,6.698999999999997
344,6.775999999999997
345,6.852999999999997
346,6.929999999999997
347,7.006999999999997
348,7.083999999999997
349,7.160999999999997
350,7.237999999999997
351,7.314999999999997
352,7.391999999999997
353,7.468999999999997
354,7.545999999999997
355,7.622999999999997
356,7.699999999999997
357,7.776999999999997
358,7.8539999999999965
359,7.9309999999999965
360,8.007999999999997
361,8.084999999999997
362,8.161999999999997
363,8.238999999999997
364,8.315999999999997
365,8.392999999999997
366,8.469999999999997
367,8.546999999999997
368,8.623999999999997
369,8.700999999999997
370,8.777999999999997
371,8.854999999999997
372,8.931999999999997
373,9.008999999999997
374,9.085999999999997
375,9.162999999999997
376,9.239999999999997
377,9.316999999999997
378,9.393999999999997
379,9.470999999999997
380,9.547999999999996
381,9.624999999999996
382,9.701999999999996
383,9.778999999999996
384,9.778999999999996
385,9.701999999999996
386,9.624999999999996
387,9.547999999999996
388,9.470999999999997
389,9.393999999999997
390,9.316999999999997
391,9.239999999999997
392,9.162999999999997
393,9.085999999999997
394,9.008999999999997
395,8.931999999999997
396,8.854999999999997
397,8.777999999999997
398,8.700999999999997
399,8.623999999999997
400,8.546999999999997
401,8.469999999999997
402,8.392999999999997
403,8.315999999999997
404,8.238999999999997
405,8.161999999999997
406,8.084999999999997
